date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:48:59	124/124	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:40%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_left_mid.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_left_mid.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:48:59	164/164	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:08%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_left_btm.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_left_btm.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:48:59	215/215	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:35%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_right_top.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_right_top.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:00	130/130	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:23%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_right_mid.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_right_mid.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:00	191/191	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:27%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_right_btm.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_right_btm.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:01	175/175	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:01%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_bl_corner.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_bl_corner.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:01	218/218	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:20%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_btm_left.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_btm_left.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:01	142/142	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:34%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_btm_mid.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_btm_mid.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:02	201/201	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:05%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_btm_right.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_btm_right.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:04	216/216	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:14%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_br_corner.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.overlay.shdw_br_corner.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:04	37869/37869	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:47%20GMT	https://online.citi.com/JFP/images/widgets/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/ui-icons_ffffff_256x240.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:05	193/193	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:04%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.datepicker.prev.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.datepicker.prev.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:05	294/294	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:17%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.datepicker.next.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.datepicker.next.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:05	1353/1353	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Apr%202015%2007:30:53%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.datepicker.closebtn.default.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.datepicker.closebtn.default.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:05	1355/1355	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Apr%202015%2007:31:02%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.datepicker.closebtn.focus.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.datepicker.closebtn.focus.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:05	1221/1221	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:46%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.datepicker.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.datepicker.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:06	3817/3817	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:57%20GMT	https://online.citi.com/JFP/images/widgets/next-vertical.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/next-vertical.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:06	3962/3962	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:11%20GMT	https://online.citi.com/JFP/images/widgets/prev-vertical.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/prev-vertical.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:06	1107/1107	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Sep%202014%2002:26:31%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.select.dropdown.icon.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.select.dropdown.icon.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:06	50179/50179	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:31%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.select-bottom-round-white.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.select-bottom-round-white.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:06	1148/1148	---M--	200	added ('OK')	image/png	date:Sun,%2007%20Sep%202014%2005:33:57%20GMT	https://online.citi.com/JFP/images/widgets/Dropdown_Arrow.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/Dropdown_Arrow.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:07	1669/1669	---M--	200	added ('OK')	image/gif	date:Sun,%2028%20Jul%202013%2003:03:20%20GMT	https://online.citi.com/JFP/images/widgets/slider_sprite.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/slider_sprite.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:07	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:48:46%20GMT	https://online.citi.com/JFP/images/widgets/previous.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/previous.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:07	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:48:46%20GMT	https://online.citi.com/JFP/images/widgets/next.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/next.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:08	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:48:47%20GMT	https://online.citi.com/JFP/images/widgets/sprevious.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/sprevious.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:08	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:48:47%20GMT	https://online.citi.com/JFP/images/widgets/snext.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/snext.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:08	272/272	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:29%20GMT	https://online.citi.com/JFP/images/widgets/graydot.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/graydot.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:08	294/294	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:37%20GMT	https://online.citi.com/JFP/images/widgets/cyandot.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/cyandot.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:09	304/304	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Sep%202013%2012:35:25%20GMT	https://online.citi.com/JFP/images/widgets/leftcyanarrow.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/leftcyanarrow.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:09	307/307	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Sep%202013%2012:35:26%20GMT	https://online.citi.com/JFP/images/widgets/rightcyanarrow.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/rightcyanarrow.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:09	195/195	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:53%20GMT	https://online.citi.com/JFP/images/widgets/nodot.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/nodot.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:09	232/232	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:33%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-shadow-button-blue.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-shadow-button-blue.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:09	577/577	---M--	200	added ('OK')	image/png	date:Sun,%2028%20Jul%202013%2007:25:11%20GMT	https://online.citi.com/JFP/images/widgets/slider_sprite_horizontal.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/slider_sprite_horizontal.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:10	46847/46847	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:02%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-blue-slider-horizontal-bg.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-blue-slider-horizontal-bg.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:10	48017/48017	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:32%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-blue-slider-horizontal.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-blue-slider-horizontal.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:10	46877/46877	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:38%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-blue-slider-vertical-bg.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-blue-slider-vertical-bg.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:10	48058/48058	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:59%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-blue-slider-vertical.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-blue-slider-vertical.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:10	1304/1304	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:24%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.tooltip.close.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.tooltip.close.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:11	1142/1142	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Apr%202015%2007:31:12%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.tooltip.rapid.close.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.tooltip.rapid.close.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:11	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:48:50%20GMT	https://online.citi.com/JFP/css/common/ellipsis-xbl.xml	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/css/common/ellipsis-xbl.xml	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:11	47990/47990	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:22%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-panel-toggle-sprite-white.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-panel-toggle-sprite-white.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:11	21097/21097	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:33%20GMT	https://online.citi.com/JFP/images/widgets/spinner-up.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/spinner-up.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:12	20969/20969	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:23%20GMT	https://online.citi.com/JFP/images/widgets/spinner-down.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/spinner-down.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:12	2026/2026	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:19%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-spinner-small.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-spinner-small.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:12	3208/3208	---M--	200	added ('OK')	image/gif	date:Sun,%2021%20Apr%202013%2003:53:17%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-spinner-medium.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-spinner-medium.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:12	10453/10453	---M--	200	added ('OK')	image/gif	date:Fri,%2027%20Sep%202013%2012:35:24%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-spinner-large.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-spinner-large.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:12	45/45	---M--	200	added ('OK')	image/gif	date:Sun,%2020%20Oct%202013%2006:43:49%20GMT	https://online.citi.com/JFP/images/widgets/widedots.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/widedots.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:13	13172/13172	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:13%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-magnifier-zoom-out.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-magnifier-zoom-out.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:13	105/105	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:14:44%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-magnifier-zoom-in.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-magnifier-zoom-in.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:13	64/64	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:14:47%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-lightgrid-both.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-lightgrid-both.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:13	54/54	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:24%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-lightgrid-asc.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-lightgrid-asc.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:14	54/54	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:19%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-lightgrid-desc.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-lightgrid-desc.gif	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:14	1595/1595	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2012%20Apr%202016%2000:48:53%20GMT	https://online.citi.com/JFP/images/widgets/arrows-ffffff.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/arrows-ffffff.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:14	709/709	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:25%20GMT	https://online.citi.com/JFP/images/widgets/menu_arrow.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/menu_arrow.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:14	217/217	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:33%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-menu-item-hoover.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-menu-item-hoover.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:14	311/311	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:24%20GMT	https://online.citi.com/JFP/images/widgets/submenu_arrow.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/submenu_arrow.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:15	192/192	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:50%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-menu-white-back.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-menu-white-back.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:15	227/227	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:12%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.menu.globalmenu.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.menu.globalmenu.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:15	28819/28819	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:55%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.menu.bluebackground.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.menu.bluebackground.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:15	453/453	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:19%20GMT	https://online.citi.com/JFP/images/widgets/jfpw.menu.paymentsmenu.arrow.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw.menu.paymentsmenu.arrow.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:16	48270/48270	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:56%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-megamenu-bg-citi.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-megamenu-bg-citi.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:16	52910/52910	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:56%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-megamenu-tl-round-corner.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-megamenu-tl-round-corner.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:16	47012/47012	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:48%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-megamenu-lock.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-megamenu-lock.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:16	47166/47166	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:34%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-megamenu-down-arrow.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-megamenu-down-arrow.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:16	152/152	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:23%20GMT	https://online.citi.com/JFP/images/widgets/overlay_stripe_bg.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/overlay_stripe_bg.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:17	294/294	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:26%20GMT	https://online.citi.com/JFP/images/widgets/cyanarrow.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/cyanarrow.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:17	47845/47845	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:53%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-megamenu-tip.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-megamenu-tip.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:17	52620/52620	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:26%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-megamenu-bottom-round-corner.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-megamenu-bottom-round-corner.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:17	59317/59317	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:56%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-megamenu-stripe-tr-round-corner.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-megamenu-stripe-tr-round-corner.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:18	50179/50179	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:12%20GMT	https://online.citi.com/JFP/images/widgets/jfpw-megamenu-round-white-all.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/widgets/jfpw-megamenu-round-white-all.png	(from https://online.citi.com/JFP/css/common/JPPTemp.css)
17:49:18	29050/29050	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:45%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-l.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-l.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:18	169/169	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:55%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-l.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-l.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:18	27243/27243	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:44%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-r.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-r.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:18	169/169	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:15:09%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-r.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-r.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:19	27387/27387	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:15:04%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-b.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-b.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:19	146/146	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:14:35%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-b.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-b.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:19	676/676	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:33%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-cbl.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-cbl.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:19	278/278	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:14:54%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-cbl.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-cbl.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:20	697/697	---M--	200	added ('OK')	image/png	date:Sun,%2011%20Nov%202012%2008:14:32%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-cbr.png	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-cbr.png	(from https://online.citi.com/JRS/css/US-Regional.css)
17:49:20	288/288	---M--	200	added ('OK')	image/gif	date:Sun,%2011%20Nov%202012%2008:14:53%20GMT	https://online.citi.com/JFP/images/jquery/plugins/modal-overlay-cbr.gif	C:/My%20Web%20Sites/Citibank/online.citi.com/JFP/images/jquery/plugins/modal-overlay-cbr.gif	(from https://online.citi.com/JRS/css/US-Regional.css)
